path,filename,true_label,true_label_name,yolo_detected,yolo_conf,model_a_score,model_a_clip_danger_score,model_a_best_caption_number,model_a_best_caption,model_a_best_category,model_a_best_caption_score,model_b_score,model_b_best_caption_number,model_b_best_caption,model_b_best_category,model_b_best_caption_score,model_c_score,model_c_best_category
/content/drive/MyDrive/yolo-clip images/B6/smoking46.jpg,smoking46.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,3.64E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,1,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking47.jpg,smoking47.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.006416320801,7,Candle flame burning in a dark environment,safe-fire,0.6528320313,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking48.jpg,smoking48.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,4.93E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,1,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking49.jpg,smoking49.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,5.28E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9990234375,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking5.jpg,smoking5.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.03494262695,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.57421875,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking50.jpg,smoking50.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,4.49E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9975585938,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking51.jpg,smoking51.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.07067871094,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.8608398438,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking52.jpg,smoking52.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.3413085938,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.6040039063,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking53.jpg,smoking53.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,7.58E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9482421875,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking54.jpg,smoking54.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,9.06E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9965820313,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking55.jpg,smoking55.jpg,0,not dangerous fire,TRUE,0.2558823228,2.15E-06,8.40E-06,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,1,8.40E-06,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,1,0.2558823228,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking56.jpg,smoking56.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.002620697021,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9951171875,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking57.jpg,smoking57.jpg,0,not dangerous fire,TRUE,0.8473478556,0.001402850988,0.001655578613,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9912109375,0.001655578613,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9912109375,0.8473478556,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking58.jpg,smoking58.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,2.21E-06,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,1,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking59.jpg,smoking59.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,5.76E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9995117188,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking6.jpeg,smoking6.jpeg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.0002062320709,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9995117188,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking60.jpg,smoking60.jpg,0,not dangerous fire,TRUE,0.2548936903,2.37E-05,9.32E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9887695313,9.32E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9887695313,0.2548936903,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking61.jpg,smoking61.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,2.58E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9970703125,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking62.jpg,smoking62.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.009757995605,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9614257813,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking63.jpg,smoking63.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.000862121582,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.8881835938,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking64.jpg,smoking64.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,2.87E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9838867188,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking65.jpg,smoking65.jpg,0,not dangerous fire,TRUE,0.7546513677,1.48E-06,1.97E-06,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.998046875,1.97E-06,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.998046875,0.7546513677,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking66.jpg,smoking66.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,2.55E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9877929688,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking67.jpg,smoking67.jpg,0,not dangerous fire,TRUE,0.3170603514,1.38E-05,4.35E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9985351563,4.35E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9985351563,0.3170603514,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking68.jpg,smoking68.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.05072021484,7,Candle flame burning in a dark environment,safe-fire,0.5693359375,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking69.jpg,smoking69.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,5.26E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9931640625,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking7.jpg,smoking7.jpg,0,not dangerous fire,TRUE,0.3925621808,9.90E-06,2.52E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,1,2.52E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,1,0.3925621808,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking70.jpg,smoking70.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.0003743171692,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9848632813,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking71.jpg,smoking71.jpg,0,not dangerous fire,TRUE,0.6883857846,9.09E-05,0.0001320838928,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.984375,0.0001320838928,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.984375,0.6883857846,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking72.jpg,smoking72.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,6.56E-06,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9926757813,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking73.jpg,smoking73.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,7.27E-06,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,1,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking74.jpg,smoking74.jpg,0,not dangerous fire,TRUE,0.4472138286,3.57E-06,7.99E-06,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9995117188,7.99E-06,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9995117188,0.4472138286,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking75.jpg,smoking75.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,2.59E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,1,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking76.jpg,smoking76.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.0005121231079,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.994140625,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking77.jpg,smoking77.jpg,0,not dangerous fire,TRUE,0.5857369304,0.004035342774,0.006889343262,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.962890625,0.006889343262,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.962890625,0.5857369304,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking78.jpg,smoking78.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.00159072876,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.7919921875,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking79.jpg,smoking79.jpg,0,not dangerous fire,TRUE,0.2640705407,1.26E-07,4.77E-07,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,1,4.77E-07,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,1,0.2640705407,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking8.jpg,smoking8.jpg,0,not dangerous fire,TRUE,0.271160692,0.01340577151,0.04943847656,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.6069335938,0.04943847656,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.6069335938,0.271160692,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking80.jpg,smoking80.jpg,0,not dangerous fire,TRUE,0.3561859131,7.02E-05,0.0001970529556,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9985351563,0.0001970529556,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9985351563,0.3561859131,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking81.jpg,smoking81.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,4.92E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9995117188,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking82.jpg,smoking82.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,9.50E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9951171875,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking83.jpg,smoking83.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,3.68E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,1,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking84.jpg,smoking84.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,9.44E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9995117188,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking85.jpg,smoking85.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,4.07E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,1,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking86.jpg,smoking86.jpg,0,not dangerous fire,TRUE,0.7513093948,2.30E-05,3.06E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.990234375,3.06E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.990234375,0.7513093948,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking87.jpg,smoking87.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.0003702640533,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9790039063,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking88.jpg,smoking88.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,6.26E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9995117188,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking89.jpg,smoking89.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,1.04E-05,7,Candle flame burning in a dark environment,safe-fire,0.982421875,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking9.jpg,smoking9.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,8.52E-06,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9990234375,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking90.jpg,smoking90.jpg,0,not dangerous fire,TRUE,0.3880973458,1.15E-05,2.97E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9985351563,2.97E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9985351563,0.3880973458,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking91.jpg,smoking91.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.0001013278961,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9995117188,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking92.jpg,smoking92.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.0001528263092,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9692382813,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking93.jpg,smoking93.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,7.68E-05,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.994140625,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking94.jpg,smoking94.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,4.23E-06,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,1,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking95.jpg,smoking95.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.001061439514,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9799804688,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking96.jpg,smoking96.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.1014404297,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.6977539063,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking97.jpg,smoking97.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,3.52E-06,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9995117188,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking98.jpg,smoking98.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,5.07E-06,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,0.9995117188,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/B6/smoking99.jpg,smoking99.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,1.19E-06,9,"Man exhales smoke from a lit cigarette, emitting visible white vapor",safe-fire,1,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/C1/496.jpg,496.jpg,0,not dangerous fire,TRUE,0.2781957686,1.33E-07,4.77E-07,10,"Sunset illuminates modern building, vibrant clouds, calm water reflecting hues",looks-like-fire,1,4.77E-07,10,"Sunset illuminates modern building, vibrant clouds, calm water reflecting hues",looks-like-fire,1,0.2781957686,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/C1/59.jpg,59.jpg,0,not dangerous fire,TRUE,0.2971929312,6.82E-06,2.29E-05,11,Bright streetlamps and dense smoke create a hazy atmosphere,looks-like-fire,0.998046875,2.29E-05,11,Bright streetlamps and dense smoke create a hazy atmosphere,looks-like-fire,0.998046875,0.2971929312,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/C1/61.jpg,61.jpg,0,not dangerous fire,TRUE,0.4820047319,0.002055668984,0.004264831543,8,Wood-burning fireplace in a cozy living room,safe-fire,0.69921875,0.004264831543,8,Wood-burning fireplace in a cozy living room,safe-fire,0.69921875,0.4820047319,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/C1/PublicDataset00905.jpg,PublicDataset00905.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.0001348257065,10,"Sunset illuminates modern building, vibrant clouds, calm water reflecting hues",looks-like-fire,0.9990234375,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/C1/PublicDataset00911.jpg,PublicDataset00911.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,6.85E-06,8,Wood-burning fireplace in a cozy living room,safe-fire,1,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/C1/PublicDataset00926.jpg,PublicDataset00926.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.0231628418,10,"Sunset illuminates modern building, vibrant clouds, calm water reflecting hues",looks-like-fire,0.4948730469,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/C1/PublicDataset00927.jpg,PublicDataset00927.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.0177154541,7,Candle flame burning in a dark environment,safe-fire,0.7548828125,0,no-yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/C1/PublicDataset00952.jpg,PublicDataset00952.jpg,0,not dangerous fire,TRUE,0.4595606029,0.000569752487,0.001239776611,8,Wood-burning fireplace in a cozy living room,safe-fire,0.8344726563,0.001239776611,8,Wood-burning fireplace in a cozy living room,safe-fire,0.8344726563,0.4595606029,yolo-fire-detected
/content/drive/MyDrive/yolo-clip images/C1/PublicDataset00961.jpg,PublicDataset00961.jpg,0,not dangerous fire,FALSE,0,0,0,,,no-yolo-fire-detected,0,0.1444091797,10,"Sunset illuminates modern building, vibrant clouds, calm water reflecting hues",looks-like-fire,0.3544921875,0,no-yolo-fire-detected
